#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:co1" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:co1" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:co1" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:co1" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.co1" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:co1" name="distribution" x="@BDBirthRate.t:co1">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:co1" name="distribution" x="@BDDeathRate.t:co1">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ClockPrior.c:co1" name="distribution">
#            <parameter id="clockRate.c:co1" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="all.prior" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:co1">
#            <taxonset id="all" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Anarhynchus_frontalis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_alexandrinus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_bicinctus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_collaris" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_falklandicus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_mongolus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_morinellus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_obscurus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_semipalmatus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_veredus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_vociferus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Elseyornis_melanops" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Erythrogonys_cinctus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Haematopus_ater" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Oreopholus_ruficollis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Peltohyas_australis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Phegornis_mitchellii" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Pluvialis_squatarola" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Thinornis_novaeseelandiae" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Thinornis_rubricollis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Vanellus_chilensis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Vanellus_vanellus" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.2" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="M" spec="beast.base.inference.parameter.RealParameter">50.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">0.01</parameter>
#            </LogNormal>
#        </distribution>
#        <distribution id="charadriidae.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:co1">
#            <taxonset id="charadriidae" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon idref="Anarhynchus_frontalis"/>
#                <taxon idref="Charadrius_alexandrinus"/>
#                <taxon idref="Charadrius_bicinctus"/>
#                <taxon idref="Charadrius_collaris"/>
#                <taxon idref="Charadrius_falklandicus"/>
#                <taxon idref="Charadrius_mongolus"/>
#                <taxon idref="Charadrius_morinellus"/>
#                <taxon idref="Charadrius_obscurus"/>
#                <taxon idref="Charadrius_semipalmatus"/>
#                <taxon idref="Charadrius_veredus"/>
#                <taxon idref="Charadrius_vociferus"/>
#                <taxon idref="Elseyornis_melanops"/>
#                <taxon idref="Erythrogonys_cinctus"/>
#                <taxon idref="Oreopholus_ruficollis"/>
#                <taxon idref="Peltohyas_australis"/>
#                <taxon idref="Phegornis_mitchellii"/>
#                <taxon idref="Pluvialis_squatarola"/>
#                <taxon idref="Thinornis_novaeseelandiae"/>
#                <taxon idref="Thinornis_rubricollis"/>
#                <taxon idref="Vanellus_chilensis"/>
#                <taxon idref="Vanellus_vanellus"/>
#            </taxonset>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@co1" id="treeLikelihood.co1" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:co1">
#            <siteModel id="SiteModel.s:co1" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:co1" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:co1" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:co1" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:co1" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:co1" id="StrictClock.c:co1" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.co1	Tree.height	Tree.treeLength	BirthDeath	BDBirthRate	BDDeathRate	monophyletic(all)	logP(mrca(all))	mrca.age(all)	clockRate	mrca.age(charadriidae)
0	-38033.941386234605	-11229.557589328035	-26804.383796906568	-11229.557589328035	4.939621917875767	16.724308020347873	-10.749978071602381	1.0	0.5	0	-26786.726063555983	4.939621917875767	1.0	2.5188929112026344
1000	-7440.398779222159	-7389.010534085089	-51.38824513706988	-7389.010534085089	50.82866309167378	125.18972224656426	-42.87908531007001	0.05395172498311996	0.9259219769430641	0	-1.6014045480177317	50.82866309167378	0.05496859684952581	2.220237500024356
2000	-7319.90443514316	-7268.386858319194	-51.51757682396564	-7268.386858319194	48.76728657870339	119.15606425861294	-41.30563727186613	0.052417688672612046	0.9259219769430641	0	-3.3041842731173707	48.76728657870339	0.05496859684952581	1.9130997139071662
3000	-7311.919166650631	-7262.573106270102	-49.346060380530076	-7262.573106270102	50.40830938417183	122.2377169031959	-41.86957125026373	0.03662607409922048	0.9259219769430641	0	-0.5687338512842075	50.40830938417183	0.05496859684952581	1.8258726761001272
4000	-7307.958479460717	-7258.078525483933	-49.8799539767838	-7258.078525483933	49.90854356300282	122.40649750580903	-42.732381840798745	0.03410493212428197	0.9259219769430641	0	-0.23981685700292354	49.90854356300282	0.05496859684952581	1.8928761388586262
5000	-7279.5626175833795	-7229.568173824493	-49.994443758886426	-7229.568173824493	50.28476403975291	123.45326560589393	-42.69110369426021	0.037228976876116524	0.9259219769430641	0	-0.39558478564407995	50.28476403975291	0.05558563842359916	1.923154825032497
6000	-7274.2294568690695	-7221.444622550517	-52.784834318552065	-7221.444622550517	49.072290261432634	120.60822516241285	-43.92558752241047	0.08043716974379438	0.9259219769430641	0	-1.9514915171594602	49.072290261432634	0.05558563842359916	1.884324218304754
7000	-7270.073490064792	-7220.925468398105	-49.14802166668677	-7220.925468398105	49.978864406605815	122.12638858890512	-42.01420293248883	0.053172253478342535	0.9259219769430641	0	-0.2260634552158085	49.978864406605815	0.05558563842359916	1.8356493303142976
8000	-7262.7129768663235	-7214.059736767496	-48.65324009882732	-7214.059736767496	49.78439718245309	120.92247012364749	-41.43279140840235	0.04277768096236741	0.9259219769430641	0	-0.31269341144283214	49.78439718245309	0.05584401424321441	1.785710922830916
9000	-7235.4838791945185	-7186.303966880208	-49.17991231431132	-7186.303966880208	49.581408269329266	121.0842935715322	-41.70556922472031	0.048248479856978325	0.9259219769430641	0	-0.566587810608882	49.581408269329266	0.05584401424321441	1.8652111926607386
10000	-7242.215625106292	-7190.57732700495	-51.63829810134118	-7190.57732700495	48.90302220721928	119.6058112417227	-42.0774082088723	0.0644028289807345	0.9259219769430641	0	-2.653134613486739	48.90302220721928	0.04780690010974732	1.8782909562615528
11000	-7218.26475798609	-7166.815755474779	-51.449002511312	-7166.815755474779	50.59564729098244	124.2994233838038	-43.59645017207846	0.06773506234292974	0.9259219769430641	0	-0.9447970602514042	50.59564729098244	0.04780690010974732	1.9174828852907946
12000	-7217.352731399494	-7165.685402651516	-51.66732874797785	-7165.685402651516	50.22358742425138	124.22365329945445	-44.427539545983834	0.06783998753861728	0.9259219769430641	0	-0.33203392301187984	50.22358742425138	0.04780690010974732	1.8022047192490978
13000	-7207.167959840826	-7155.464313864533	-51.703645976293195	-7155.464313864533	49.250860682498114	122.98096746685415	-43.453260525712246	0.043800653064048005	0.9259219769430641	0	-1.342630171598815	49.250860682498114	0.04922469964754768	1.9924626715288796
14000	-7203.913745925573	-7150.533921149864	-53.379824775708805	-7150.533921149864	50.05555249916916	127.47877142503985	-46.23843468451934	0.05944771456930953	0.9259219769430641	0	-0.23363481220732618	50.05555249916916	0.03873815363535185	2.415163478004713
15000	-7137.837764650239	-7073.703073939021	-64.1346907112177	-7073.703073939021	48.27082245686454	135.89618138339375	-50.86023260036352	0.023645126180426686	0.9511042885378231	0	-6.3667028318720496	48.27082245686454	0.014506254821401403	3.7085250997952883
16000	-6758.7778116145255	-6676.223908440368	-82.55390317415717	-6676.223908440368	47.90921329804306	191.65834923350008	-66.36148589444394	0.00912378289790106	0.9511042885378231	0	-9.284662000731085	47.90921329804306	0.007508636744114235	9.159554710561384
17000	-6568.959890513767	-6481.321338376251	-87.6385521375157	-6481.321338376251	48.86470214106565	278.61721356931855	-77.90186669575577	0.005838263379029266	0.9511042885378231	0	-2.828930162777798	48.86470214106565	0.00473684489840263	22.479937832933878
18000	-6446.834526954115	-6349.7030413613375	-97.13148559277754	-6349.7030413613375	48.78970193216212	409.162879755059	-87.0325155018909	0.012560357362272227	0.7638663551217577	0	-3.1912148119045036	48.78970193216212	0.003457783801149159	30.880958047085425
19000	-6416.70959116465	-6320.732400497036	-95.9771906676146	-6320.732400497036	49.44368647990916	502.6521382143416	-88.23448723757528	0.04349357877531446	0.11900216294183262	0	-0.8349481510571768	49.44368647990916	0.002722116272792471	43.285820080942905
20000	-6401.643722450873	-6303.268118235386	-98.37560421548667	-6303.268118235386	50.034524415372545	575.1123098151211	-91.23862748329458	0.029264566413408345	0.169894441887277	0	-0.229221453209961	50.034524415372545	0.0022698135605062827	49.812974609082424
21000	-6388.327092066784	-6288.614969682075	-99.71212238470876	-6288.614969682075	49.86091724775568	619.9672443489283	-92.54394563385404	0.030304108663842543	0.11325057671267343	0	-0.2604214718725886	49.86091724775568	0.002214650548314084	48.66190137603888
22000	-6388.615741494154	-6287.196691665897	-101.41904982825653	-6287.196691665897	49.98401548387154	626.7322212593416	-94.28545913585688	0.019239299673487458	0.32672425158340596	0	-0.22583541341751223	49.98401548387154	0.002181239036168561	49.884519844419586
23000	-6394.280939902616	-6291.138388443248	-103.14255145936832	-6291.138388443248	50.05870541486203	628.8687302491445	-96.00034763093515	0.016663890394025046	0.08742722727550596	0	-0.23444854945102733	50.05870541486203	0.0021531136778105624	49.83790857530043
24000	-6388.915985301533	-6288.3806837369875	-100.53530156454467	-6288.3806837369875	50.41190718517263	625.2070781405363	-93.05287531877157	0.027947435119459695	0.1908261944163135	0	-0.574670966790964	50.41190718517263	0.002207555388933678	49.364847463610566
25000	-6397.8979886191655	-6296.118896153119	-101.77909246604683	-6296.118896153119	50.556403579010976	643.1134737871118	-94.01658411967924	0.032816290558985245	0.2104417249275821	0	-0.8547530673854533	50.556403579010976	0.0022676700817751932	49.19077378985476
