#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:co1" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:co1" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:co1" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:co1" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.co1" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:co1" name="distribution" x="@BDBirthRate.t:co1">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:co1" name="distribution" x="@BDDeathRate.t:co1">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="ORCRatePriorDistribution.c:co1" name="distribution">
#            <parameter dimension="42" id="ORCRates.c:co1" lower="1.0E-100" name="x" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            <LogNormal id="LogNormalDistributionModel.4" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.24" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter id="ORCsigma.c:co1" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter">0.2</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ORCsigmaPrior.c:co1" name="distribution" x="@ORCsigma.c:co1">
#            <Gamma id="Gamma.6" name="distr">
#                <parameter estimate="false" id="RealParameter.25" name="alpha" spec="beast.base.inference.parameter.RealParameter">5.0</parameter>
#                <parameter estimate="false" id="RealParameter.26" name="beta" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ORCucldMeanPrior.c:co1" name="distribution">
#            <parameter id="ORCucldMean.c:co1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.7" name="distr">
#                <alpha id="Function$Constant.0" spec="beast.base.core.Function$Constant" value="0.1"/>
#                <beta id="Function$Constant.1" spec="beast.base.core.Function$Constant" value="100.0"/>
#            </Gamma>
#        </prior>
#        <distribution id="all.prior" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:co1">
#            <taxonset id="all" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Anarhynchus_frontalis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_alexandrinus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_bicinctus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_collaris" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_falklandicus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_mongolus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_morinellus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_obscurus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_semipalmatus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_veredus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Charadrius_vociferus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Elseyornis_melanops" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Erythrogonys_cinctus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Haematopus_ater" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Oreopholus_ruficollis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Peltohyas_australis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Phegornis_mitchellii" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Pluvialis_squatarola" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Thinornis_novaeseelandiae" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Thinornis_rubricollis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Vanellus_chilensis" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Vanellus_vanellus" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.2" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="M" spec="beast.base.inference.parameter.RealParameter">50.0</parameter>
#                <parameter estimate="false" id="RealParameter.9" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">0.01</parameter>
#            </LogNormal>
#        </distribution>
#        <distribution id="charadriidae.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:co1">
#            <taxonset id="charadriidae" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon idref="Anarhynchus_frontalis"/>
#                <taxon idref="Charadrius_alexandrinus"/>
#                <taxon idref="Charadrius_bicinctus"/>
#                <taxon idref="Charadrius_collaris"/>
#                <taxon idref="Charadrius_falklandicus"/>
#                <taxon idref="Charadrius_mongolus"/>
#                <taxon idref="Charadrius_morinellus"/>
#                <taxon idref="Charadrius_obscurus"/>
#                <taxon idref="Charadrius_semipalmatus"/>
#                <taxon idref="Charadrius_veredus"/>
#                <taxon idref="Charadrius_vociferus"/>
#                <taxon idref="Elseyornis_melanops"/>
#                <taxon idref="Erythrogonys_cinctus"/>
#                <taxon idref="Oreopholus_ruficollis"/>
#                <taxon idref="Peltohyas_australis"/>
#                <taxon idref="Phegornis_mitchellii"/>
#                <taxon idref="Pluvialis_squatarola"/>
#                <taxon idref="Thinornis_novaeseelandiae"/>
#                <taxon idref="Thinornis_rubricollis"/>
#                <taxon idref="Vanellus_chilensis"/>
#                <taxon idref="Vanellus_vanellus"/>
#            </taxonset>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.co1	Tree.height	Tree.treeLength	BirthDeath	BDBirthRate	BDDeathRate	monophyletic(all)	logP(mrca(all))	mrca.age(all)	mrca.age(charadriidae)	ORCucldMean	ORCsigma	ORCRatesStat.mean	ORCRatesStat.variance	ORCRatesStat.coefficientOfVariation
0	-48996.671569674974	NaN	-48996.671569674974	NaN	2.1980168365402983	9.006286596020946	-1.600286041035929	1.0	0.5	0	-48807.024568568166	2.1980168365402983	1.8406214615251688	1.0	0.2	0.5	0.0	0.0
10000	-95.38883528799902	NaN	-95.38883528799902	NaN	50.56055640789544	204.3858229745852	-59.66614933263695	0.05667482484688005	0.7652922228926807	0	-0.8640000260440166	50.56055640789544	33.11300774972986	14.966505433847923	0.5322234141609594	16.214684124045878	43.71672072011571	0.4623390916838444
20000	-116.08629182888532	NaN	-116.08629182888532	NaN	50.33987362345959	320.30806641909226	-79.25186909308816	0.0668993066505281	0.4718217685362509	0	-0.4654330408002476	50.33987362345959	31.778573913721353	0.2685278076931005	0.7027941191581181	0.24449547453277853	0.018378612816578627	0.603151025627034
30000	-141.19847681622431	NaN	-141.19847681622431	NaN	50.64414575340591	465.09393413475107	-88.24202948447277	0.02253749414724707	0.7525125770362415	0	-1.0642862458325428	50.64414575340591	48.78155416852105	89.71068378799421	0.8555779800804703	85.04903288216546	3824.719483128325	0.8532415192192124
40000	-115.72138119305741	NaN	-115.72138119305741	NaN	49.96698018563136	288.3535566002813	-75.54119729705903	0.05241386322505765	0.3803191216445868	0	-0.22699498820221375	49.96698018563136	26.23156485821241	0.3079966257364726	0.7370270108221265	0.38015979860693694	0.038234620858671374	0.78602813554028
50000	-127.40709482753789	NaN	-127.40709482753789	NaN	49.95785210891259	327.8171368321841	-79.4494461932748	0.04272457539341955	0.18566965594725254	0	-0.22809476937718065	49.95785210891259	29.520698742486715	0.8513393338628527	0.9661648796822007	0.745656314320048	0.53642411250423	1.016230715167459
60000	-93.83279152141219	NaN	-93.83279152141219	NaN	48.9877390107698	287.87511131220685	-76.14891209227949	0.04833035964737573	0.38392080184214084	0	-2.2867428650030104	48.9877390107698	28.538219658532327	0.0013293190352468738	0.33792692860251194	0.001465206093153168	2.390155150182344E-7	0.3517492719884016
70000	-113.00384894135925	NaN	-113.00384894135925	NaN	49.328702965510175	432.4739129058188	-84.81849452042208	0.04678287275582823	0.1663795724705306	0	-1.119059231089882	49.328702965510175	39.34102526812836	0.008660039048941956	0.4426675930466746	0.008115007183349414	1.6164668927590392E-5	0.47098810453416073
80000	-114.44792882329298	NaN	-114.44792882329298	NaN	50.0758014898594	441.1466762268346	-85.57966842705979	0.056488246908952426	0.10653021182867965	0	-0.23955050942069667	50.0758014898594	41.67240642942136	14.221068971513859	0.43394532180244316	14.05197472817387	41.71792467016936	0.43685114813857745
90000	-99.9378975780747	NaN	-99.9378975780747	NaN	49.81995477160106	458.4954729083447	-86.0242906021607	0.03867440583654079	0.028053008786987958	0	-0.2854595450582451	49.81995477160106	39.64011866838205	8.252223075675648E-4	0.31983704610432473	8.104057304352876E-4	7.705528906737822E-8	0.366921397523395
100000	-63.95660620959308	NaN	-63.95660620959308	NaN	49.45078341791605	225.07410739888633	-68.78455807642781	0.07668731235564301	0.6988202287573262	0	-0.819207901945846	49.45078341791605	27.75755682650291	5.705650084552345E-4	0.25595610423822635	5.285976747652176E-4	1.3161759115467728E-8	0.2073031666863502
110000	-95.64756912804803	NaN	-95.64756912804803	NaN	49.996563245562605	268.53674808442423	-76.05906271017722	0.03840675696174044	0.2815497075776712	0	-0.22572437065398576	49.996563245562605	31.57021324958211	0.00736539684196705	0.3489828697144698	0.006793452360181271	7.464012474152381E-6	0.3673367636658164
120000	-75.93806049269924	NaN	-75.93806049269924	NaN	50.43829410196635	155.00038430840956	-55.78017530792681	0.09020226209096623	0.8699784311086513	0	-0.6197577856892691	50.43829410196635	12.385328510266607	2.1378345194762187E-5	0.49891668230493025	1.7909669546093072E-5	7.260179826399318E-11	0.44174228626855866
130000	-59.139125156321505	NaN	-59.139125156321505	NaN	50.55320854481593	286.30539261026024	-75.43491761713332	0.01975084554805265	0.7747580307511964	0	-0.8476842061659844	50.55320854481593	33.56574205887373	6.709938656839893E-8	0.179685344374567	6.823050768672357E-8	1.730538418129943E-16	0.19759891285427658
140000	-68.54731383659298	NaN	-68.54731383659298	NaN	49.94100004437287	251.7115985028064	-72.7666196145669	0.05920222926514551	0.6355328291363075	0	-0.23100302242029658	49.94100004437287	25.817994759580554	6.200027094121029E-8	0.2793503043537755	5.847294639323021E-8	2.658927055505588E-16	0.26440108190291334
150000	-85.66465569354702	NaN	-85.66465569354702	NaN	49.79054425300255	443.39691413990613	-85.43257368946884	0.05479636625072141	0.07782480583865892	0	-0.3076193858832661	49.79054425300255	46.9263021585069	2.2885001492667568E-7	0.33708559803989535	2.2819451186659098E-7	3.5432058433245334E-15	0.2662830948688261
160000	-84.199592993228	NaN	-84.199592993228	NaN	49.40753928716198	366.3914548155955	-81.96709720232786	0.07149326085163896	0.22648381876621806	0	-0.9183529960749754	49.40753928716198	44.798965947960454	1.980941716596055E-10	0.34203715378563865	1.8090238572427768E-10	5.232545905920893E-21	0.3802866862908981
170000	-72.30354422177105	NaN	-72.30354422177105	NaN	50.41395889815507	461.97852496758475	-86.78789612208404	0.020657561183261158	0.6469831927820316	0	-0.5780793326541711	50.41395889815507	48.62562916995617	6.779524367107163E-8	0.23509128297672657	6.681050931106453E-8	1.5979385878426366E-16	0.19370126485985054
180000	-105.03874701155684	NaN	-105.03874701155684	NaN	50.22988828859635	371.1248051782592	-81.5100457149551	0.04720645378621757	0.19390977719827904	0	-0.33789801407042974	50.22988828859635	33.40468387295083	3.331665044364708E-5	0.4159875589991083	3.1792259015604114E-5	3.436734725135021E-10	0.5324481004229308
190000	-98.94339953440887	NaN	-98.94339953440887	NaN	49.89667900402493	292.67253380062624	-77.6342904970698	0.09940423223483054	0.030241888395669377	0	-0.24409567493358209	49.89667900402493	30.791451898424796	1.365575775776546	0.3676721747473288	1.4311186967194383	0.22526095929176357	0.3713749489743776
200000	-104.530420967545	NaN	-104.530420967545	NaN	49.611843491332664	226.47353939729038	-70.61082859625273	0.10702939304694115	0.3946073625308147	0	-0.5178007093304249	49.611843491332664	26.10432627914208	6.037526393507941	0.4185583505245621	6.435622069686187	7.882566487734201	0.44512584069207917
210000	-112.71208640616965	NaN	-112.71208640616965	NaN	50.78060635050236	350.2044288765644	-80.86177029865149	0.026941163385752954	0.5359442484604016	0	-1.4489757644954313	50.78060635050236	38.74809750985909	0.2943334887736119	0.4455954744888896	0.29519849068201115	0.01862113504138997	0.44334103205010117
